school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,student_id,school_enc,sex_enc,address_enc,famsize_enc,Pstatus_enc,Mjob_enc,Fjob_enc,reason_enc,guardian_enc,avg_grade,performance_class
GP,M,19,R,GT3,T,3,2,at_home,services,home,other,1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,11,10,10,Portuguese,780,0,1,0,1,1,0,3,1,2,10.333333333333334,Average
GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,4,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,10,9,10,Portuguese,781,0,0,1,1,1,0,2,0,1,9.666666666666666,Average
GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,0,15,15,15,Portuguese,782,0,0,0,1,1,0,2,0,0,15.0,High
GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,15,14,15,Portuguese,783,0,1,1,1,1,2,2,3,1,14.666666666666666,High
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,10,11,12,Portuguese,784,0,0,1,1,1,3,3,1,1,11.0,Average
GP,F,18,U,LE3,T,2,2,other,other,home,other,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10,9,12,Portuguese,785,0,0,1,0,1,2,2,1,2,10.333333333333334,Average
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,14,13,14,Portuguese,786,0,0,0,1,1,0,2,0,1,13.666666666666666,Average
GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,11,13,14,Portuguese,787,0,0,1,1,1,3,2,0,1,12.666666666666666,Average
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,2,0,12,13,15,Portuguese,788,0,0,1,1,1,2,2,1,1,13.333333333333334,High
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15,Portuguese,789,0,0,1,0,1,3,3,1,1,14.333333333333334,High
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,2,0,14,14,16,Portuguese,790,0,0,0,1,0,2,2,1,1,14.666666666666666,High
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,12,12,13,Portuguese,791,0,1,1,1,1,4,3,1,0,12.333333333333334,Average
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,6,16,16,17,Portuguese,792,0,1,1,0,1,3,2,1,1,16.333333333333332,High
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,0,0,1,0,0,1,1,1,1,3,3,1,1,2,4,18,10,12,14,Portuguese,793,0,0,1,1,0,0,0,1,0,12.0,Average
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,0,11,12,14,Portuguese,794,0,0,1,1,1,0,2,0,1,12.333333333333334,Average
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,14,16,17,Portuguese,795,0,0,1,1,1,2,3,2,1,15.666666666666666,High
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,15,14,17,Portuguese,796,0,1,0,1,1,4,3,0,1,15.333333333333334,High
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,5,0,14,13,14,Portuguese,797,0,1,1,1,1,4,2,0,1,13.666666666666666,Average
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,4,0,11,12,13,Portuguese,798,0,0,1,1,1,1,2,3,1,12.0,Average
GP,F,17,U,GT3,T,2,1,services,other,course,mother,2,2,0,0,1,0,1,1,1,1,1,4,3,4,2,2,1,10,12,15,15,Portuguese,799,0,0,1,1,1,3,2,0,1,14.0,High
GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,4,4,4,12,16,16,Portuguese,800,0,0,1,1,1,3,2,3,1,14.666666666666666,High
GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,5,16,10,11,11,Portuguese,801,0,0,1,0,0,0,2,1,2,10.666666666666666,Average
GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,0,1,1,0,1,1,1,1,4,1,2,1,1,3,6,10,13,13,Portuguese,802,0,0,1,1,1,2,0,1,1,12.0,Average
GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,3,2,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,9,12,12,Portuguese,803,0,0,1,0,1,2,2,3,2,11.0,Average
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,0,1,0,1,0,0,1,0,4,4,4,1,3,3,11,9,11,12,Portuguese,804,0,1,1,0,1,3,3,3,1,10.666666666666666,Average
GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,0,0,0,1,1,1,1,1,4,3,5,1,4,2,9,13,14,15,Portuguese,805,0,1,1,0,0,2,2,3,2,14.0,High
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,0,13,17,17,Portuguese,806,0,0,1,1,1,3,3,3,1,15.666666666666666,High
GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,2,12,15,15,Portuguese,807,0,1,1,0,0,1,2,3,1,14.0,High
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,17,17,Portuguese,808,0,0,1,0,1,4,2,0,1,16.0,High
GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2,2,2,0,1,0,1,1,0,1,1,5,3,3,5,2,4,21,9,10,10,Portuguese,809,0,1,0,0,1,0,2,0,2,9.666666666666666,Average
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,11,15,15,Portuguese,810,0,0,0,1,1,2,2,3,2,13.666666666666666,High
GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,0,1,0,0,1,1,1,1,3,2,5,4,4,5,5,9,10,11,Portuguese,811,0,0,1,1,1,4,2,1,2,10.0,Average
GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,2,5,10,16,18,18,Portuguese,812,0,1,1,0,0,2,2,3,1,17.333333333333332,High
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,2,5,14,17,17,Portuguese,813,0,0,1,1,1,0,2,3,0,16.0,High
GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,0,0,0,0,1,1,1,0,3,1,3,4,5,4,13,13,14,14,Portuguese,814,0,1,0,1,1,2,3,3,0,13.666666666666666,Average
GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,7,11,11,Portuguese,815,0,1,1,1,1,2,2,3,1,9.666666666666666,Average
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,0,1,0,0,1,1,1,0,4,1,4,1,3,4,10,14,17,17,Portuguese,816,0,0,1,0,0,3,2,3,1,16.0,High
GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,1,0,0,0,1,1,1,1,5,3,1,1,1,5,5,8,10,10,Portuguese,817,0,0,1,1,1,2,2,3,1,9.333333333333334,Average
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,0,1,0,1,0,1,1,1,3,1,2,1,2,1,4,10,13,13,Portuguese,818,0,0,1,1,1,3,2,1,1,12.0,Average
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,5,11,10,11,11,Portuguese,819,1,0,1,1,1,0,2,2,0,10.666666666666666,Average
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,0,1,0,1,1,1,1,0,4,4,4,1,1,5,0,12,12,12,Portuguese,820,1,0,0,1,1,2,2,0,1,12.0,Average
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,0,1,0,0,1,1,0,1,4,1,3,1,1,2,6,10,10,10,Portuguese,821,1,0,0,1,1,0,3,2,1,10.0,Average
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,5,4,4,2,3,5,4,10,10,11,Portuguese,822,1,0,0,1,1,0,2,0,1,10.333333333333334,Average
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,0,0,0,0,1,1,0,0,4,5,2,1,2,5,0,16,17,17,Portuguese,823,1,0,0,1,1,0,3,0,1,16.666666666666668,High
MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,1,0,6,8,9,Portuguese,824,1,0,0,0,1,0,2,1,1,7.666666666666667,At-Risk
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,0,1,0,0,1,1,0,0,5,3,2,1,3,2,5,10,11,11,Portuguese,825,1,1,0,0,0,0,2,1,1,10.666666666666666,Average
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,Portuguese,826,1,1,1,1,0,2,2,2,1,10.666666666666666,Average
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,0,0,0,0,1,1,0,1,4,5,4,1,2,5,0,10,10,10,Portuguese,827,1,0,0,1,1,0,2,0,0,10.0,Average
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,0,1,0,0,0,0,1,0,5,4,4,2,2,5,0,6,6,7,Portuguese,828,1,0,0,1,1,2,2,2,0,6.333333333333333,At-Risk
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,0,0,0,0,1,1,1,1,1,5,1,3,5,5,0,13,14,14,Portuguese,829,1,0,0,1,1,4,2,0,1,13.666666666666666,Average
MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,4,0,0,0,0,1,0,0,0,1,1,2,1,1,1,1,4,10,9,11,Portuguese,830,1,0,1,0,0,0,2,3,1,10.0,Average
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,4,0,10,10,10,Portuguese,831,1,0,0,0,1,0,3,3,0,10.0,Average
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,6,7,8,Portuguese,832,1,0,0,0,1,2,3,0,1,7.0,At-Risk
MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,0,1,0,1,1,1,0,0,3,2,3,1,2,2,0,12,11,12,Portuguese,833,1,0,0,1,1,2,2,2,1,11.666666666666666,Average
MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,3,2,10,11,12,Portuguese,834,1,0,0,1,1,2,2,0,1,11.0,Average
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,0,0,0,0,0,1,1,0,4,1,3,1,1,4,0,14,16,16,Portuguese,835,1,0,0,1,1,2,3,0,0,15.333333333333334,High
MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2,2,0,0,1,0,1,1,1,0,1,5,4,5,4,5,3,0,7,0,0,Portuguese,836,1,1,1,1,1,0,3,1,1,2.3333333333333335,At-Risk
MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,0,0,1,0,0,1,1,0,4,4,3,2,4,5,4,8,9,9,Portuguese,837,1,1,1,1,1,2,2,1,1,8.666666666666666,At-Risk
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,0,12,13,14,Portuguese,838,1,1,0,0,1,1,3,3,0,13.0,Average
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,7,7,9,8,Portuguese,839,1,1,0,0,1,1,3,3,0,8.0,At-Risk
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4,9,10,11,Portuguese,840,1,1,0,1,1,2,1,2,1,10.0,Average
MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2,0,0,1,0,1,1,1,0,1,5,4,5,2,4,4,8,7,9,9,Portuguese,841,1,1,0,1,1,2,2,0,1,8.333333333333334,At-Risk
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,0,11,11,11,Portuguese,842,1,1,1,0,1,0,0,3,0,11.0,Average
MS,M,17,R,GT3,T,2,1,other,other,other,mother,3,1,0,0,0,0,1,1,0,0,1,5,5,5,5,5,3,8,8,10,9,Portuguese,843,1,1,0,1,1,2,2,2,1,9.0,At-Risk
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,0,0,0,1,1,1,1,1,4,2,2,1,1,4,6,16,16,17,Portuguese,844,1,0,0,1,1,4,4,0,1,16.333333333333332,High
MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,0,0,0,0,1,1,0,0,5,1,2,1,1,1,3,11,13,13,Portuguese,845,1,0,0,1,1,2,3,0,1,12.333333333333334,Average
MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,0,1,0,0,1,1,1,0,4,5,4,1,2,1,2,15,15,15,Portuguese,846,1,0,0,1,1,2,3,0,1,15.0,High
MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,0,0,0,0,1,1,0,0,4,3,3,1,1,5,0,10,11,11,Portuguese,847,1,1,0,1,1,2,2,0,0,10.666666666666666,Average
MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,4,4,9,10,11,Portuguese,848,1,0,0,1,1,2,2,0,1,10.0,Average
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,0,10,8,8,Portuguese,849,1,0,1,1,1,2,3,0,1,8.666666666666666,At-Risk
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,3,9,8,8,Portuguese,850,1,0,1,1,1,2,3,0,1,8.333333333333334,At-Risk
MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1,2,0,1,1,0,0,0,1,1,0,4,4,2,3,3,2,0,9,10,9,Portuguese,851,1,0,1,1,1,0,2,1,1,9.333333333333334,At-Risk
MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,0,1,0,0,0,1,0,1,5,4,3,2,1,2,0,13,14,15,Portuguese,852,1,0,1,1,1,0,2,0,0,14.0,High
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,0,1,0,1,1,1,1,0,5,5,5,5,5,3,4,10,11,11,Portuguese,853,1,1,0,0,1,0,3,3,1,10.666666666666666,Average
MS,F,16,R,GT3,T,1,1,other,other,home,father,4,4,0,0,1,0,0,0,1,1,0,4,3,2,1,1,1,0,13,10,13,Portuguese,854,1,0,0,1,1,2,2,1,0,12.0,Average
MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,1,1,0,0,1,1,0,0,4,4,3,1,1,5,2,10,9,10,Portuguese,855,1,0,0,1,1,0,2,2,0,9.666666666666666,Average
MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,2,1,11,10,11,Portuguese,856,1,0,0,1,1,0,2,1,0,10.666666666666666,Average
MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,0,0,0,1,1,1,1,1,4,2,2,4,3,2,0,13,12,14,Portuguese,857,1,0,0,1,1,0,2,2,1,13.0,Average
MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2,0,0,1,0,0,1,1,0,0,4,2,1,1,2,2,0,13,14,14,Portuguese,858,1,0,0,1,1,0,0,0,0,13.666666666666666,Average
MS,F,15,R,LE3,T,2,2,other,other,other,father,1,3,0,1,1,0,0,1,1,0,0,4,4,3,2,2,5,2,14,11,12,Portuguese,859,1,0,0,0,1,2,2,2,0,12.333333333333334,Average
MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,11,11,11,Portuguese,860,1,1,0,1,1,0,2,2,0,11.0,Average
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,0,1,0,1,1,1,1,1,3,4,4,2,3,5,9,9,8,8,Portuguese,861,1,0,1,1,1,2,2,0,0,8.333333333333334,At-Risk
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0,10,9,11,Portuguese,862,1,1,1,1,1,2,3,1,1,10.0,Average
MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2,0,0,1,0,1,1,1,1,0,5,3,4,1,1,2,1,14,13,14,Portuguese,863,1,0,0,1,1,2,3,0,0,13.666666666666666,Average
MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,13,12,13,Portuguese,864,1,1,1,1,1,1,2,3,1,12.666666666666666,Average
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,0,1,0,1,1,1,0,1,4,3,1,1,1,3,0,13,12,13,Portuguese,865,1,1,1,1,1,2,4,0,0,12.666666666666666,Average
MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4,13,12,12,Portuguese,866,1,0,0,1,1,3,2,3,1,12.333333333333334,Average
MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2,1,0,1,0,1,0,1,0,0,4,4,4,2,3,5,2,12,11,12,Portuguese,867,1,0,0,1,1,0,2,0,1,11.666666666666666,Average
MS,F,16,R,LE3,T,2,2,other,other,home,father,3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0,14,14,16,Portuguese,868,1,0,0,0,1,2,2,1,0,14.666666666666666,High
MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,0,1,0,1,1,1,1,0,2,4,3,2,3,4,4,10,8,10,Portuguese,869,1,1,1,0,1,0,3,0,1,9.333333333333334,Average
MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,0,1,0,1,1,1,1,0,4,2,4,3,5,3,2,10,11,11,Portuguese,870,1,1,0,0,1,0,2,3,0,10.666666666666666,Average
MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0,12,13,14,Portuguese,871,1,0,1,1,1,2,3,0,1,13.0,Average
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,1,5,2,10,8,8,Portuguese,872,1,0,0,0,1,2,2,1,1,8.666666666666666,At-Risk
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,0,1,0,1,0,1,1,0,4,3,3,2,4,3,11,12,10,11,Portuguese,873,1,1,1,1,1,3,3,0,0,11.0,Average
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0,7,7,8,Portuguese,874,1,0,0,1,1,0,2,0,0,7.333333333333333,At-Risk
MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,0,1,0,1,1,0,0,0,4,5,3,1,1,5,4,9,9,10,Portuguese,875,1,0,1,1,1,2,0,0,1,9.333333333333334,Average
MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0,9,9,10,Portuguese,876,1,0,1,1,1,0,3,0,2,9.333333333333334,Average
MS,F,17,R,GT3,T,2,1,at_home,other,course,mother,3,1,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,2,9,10,11,Portuguese,877,1,0,0,1,1,0,2,0,1,10.0,Average
MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0,9,10,9,Portuguese,878,1,0,0,0,1,0,2,0,1,9.333333333333334,At-Risk
MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2,0,0,1,0,0,1,0,1,0,3,4,5,1,2,1,1,9,10,11,Portuguese,879,1,0,0,1,1,2,2,0,0,10.0,Average
MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,0,1,0,0,1,0,0,0,4,3,4,1,2,1,6,7,7,8,Portuguese,880,1,0,1,0,0,2,2,1,1,7.333333333333333,At-Risk
MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0,11,10,11,Portuguese,881,1,0,0,1,1,0,2,0,1,10.666666666666666,Average
MS,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1,9,10,10,Portuguese,882,1,0,1,1,1,2,3,0,0,9.666666666666666,Average
MS,F,18,R,LE3,A,3,2,other,other,course,other,2,3,2,0,1,0,0,0,0,0,1,3,3,2,1,1,2,6,7,9,10,Portuguese,883,1,0,0,0,0,2,2,0,2,8.666666666666666,Average
MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,3,1,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,7,9,9,Portuguese,884,1,0,1,1,1,0,3,0,1,8.333333333333334,At-Risk
MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,1,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0,8,9,10,Portuguese,885,1,1,0,1,1,2,2,1,1,9.0,Average
MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,0,0,0,0,0,0,1,1,3,2,3,1,1,2,4,9,11,10,Portuguese,886,1,0,0,1,1,0,0,0,1,10.0,Average
MS,F,19,U,GT3,T,1,1,other,other,course,other,2,2,1,0,1,0,0,1,1,1,1,1,1,4,4,1,1,12,7,8,9,Portuguese,887,1,0,1,1,1,2,2,0,2,8.0,At-Risk
MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,8,10,10,Portuguese,888,1,0,0,1,0,1,2,0,1,9.333333333333334,Average
MS,F,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5,9,9,10,Portuguese,889,1,0,1,1,1,2,0,0,0,9.333333333333334,Average
MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,8,9,9,Portuguese,890,1,0,0,0,1,0,2,0,1,8.666666666666666,At-Risk
MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0,14,13,13,Portuguese,891,1,0,1,1,1,2,2,3,1,13.333333333333334,Average
MS,F,16,R,LE3,T,1,1,services,services,home,mother,1,1,0,0,1,0,1,1,1,1,1,4,4,4,2,2,4,2,14,14,14,Portuguese,892,1,0,0,0,1,3,3,1,1,14.0,Average
MS,M,17,U,GT3,T,3,3,services,at_home,course,mother,2,4,1,0,1,1,1,1,1,0,0,5,4,5,3,4,5,0,10,11,10,Portuguese,893,1,1,1,1,1,3,0,0,1,10.333333333333334,Average
MS,F,16,U,GT3,T,2,1,other,services,course,mother,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0,14,13,14,Portuguese,894,1,0,1,1,1,2,3,0,1,13.666666666666666,Average
MS,F,16,U,GT3,T,2,2,services,other,course,mother,1,1,0,0,1,1,1,1,1,0,1,4,2,5,1,2,5,0,17,16,16,Portuguese,895,1,0,1,1,1,3,2,0,1,16.333333333333332,High
MS,M,17,U,GT3,T,1,2,other,other,course,father,1,1,1,0,1,0,1,1,0,1,1,5,3,5,5,5,1,12,6,7,7,Portuguese,896,1,1,1,1,1,2,2,0,0,6.666666666666667,At-Risk
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,14,12,13,Portuguese,897,1,1,1,0,1,2,2,0,0,13.0,Average
MS,M,17,R,LE3,T,2,2,services,services,other,mother,3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2,10,8,9,Portuguese,898,1,1,0,0,1,3,3,2,1,9.0,At-Risk
MS,F,16,U,GT3,T,1,1,other,other,course,other,1,4,0,1,1,0,1,1,1,1,0,2,2,1,1,1,5,0,14,14,14,Portuguese,899,1,0,1,1,1,2,2,0,2,14.0,Average
MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,12,13,13,Portuguese,900,1,0,1,0,1,2,2,1,1,12.666666666666666,Average
MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,11,11,11,Portuguese,901,1,0,0,1,1,0,2,3,1,11.0,Average
MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,11,9,10,Portuguese,902,1,0,1,1,1,0,3,2,1,10.0,Average
MS,F,17,U,LE3,T,1,1,other,services,course,father,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,11,11,10,Portuguese,903,1,0,1,0,1,2,3,0,0,10.666666666666666,Average
MS,M,17,R,GT3,T,2,2,other,other,course,mother,3,1,1,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0,10,9,9,Portuguese,904,1,1,0,1,1,2,2,0,1,9.333333333333334,At-Risk
MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,16,17,18,Portuguese,905,1,0,0,0,1,0,2,0,0,17.0,High
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0,15,17,17,Portuguese,906,1,0,0,1,1,2,2,3,1,16.333333333333332,High
MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,11,9,10,Portuguese,907,1,0,1,1,0,2,2,2,1,10.0,Average
MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,7,7,7,Portuguese,908,1,0,0,1,1,0,2,2,1,7.0,At-Risk
